sceneName,sceneVersion,sceneStart,sceneEnd,sceneDuration,sceneTeoricDuration,stim0_position_xy,stim1_position_xy,stim0_contrastValue,stim1_contrastValue,correctValue,response,isCorrect
first,1,86.1554,87.2389,1.0835,1.0833334,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,2,87.9388,88.7389,0.8002,0.8000001,(-275.0;0.0),(275.0;0.0),0.2671,0.2,0,0,1
first,3,89.4389,89.9555,0.5166,0.5166667,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,4,90.6556,91.8390,1.1834,1.1833334,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,0,1
first,5,92.5390,93.0891,0.5501,0.55,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,6,93.7891,94.3556,0.5664,0.5666667,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,7,95.0557,95.5227,0.4670,0.4666667,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,8,96.2225,96.6391,0.4166,0.4166667,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,9,97.3393,98.2060,0.8667,0.86666673,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,10,98.9061,99.5062,0.6001,0.6,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,11,100.2062,101.0731,0.8670,0.86666673,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,12,101.7730,103.4229,1.6499,1.6500001,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,13,104.1231,104.7729,0.6497,0.65000004,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,14,105.4729,106.4065,0.9337,0.9333334,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,1,0
first,15,107.1065,107.7566,0.6500,0.65000004,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,16,108.4563,109.0733,0.6170,0.6166667,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,17,109.7734,110.4234,0.6500,0.65000004,(-275.0;0.0),(275.0;0.0),0.5171,0.45,0,1,0
first,18,111.1234,111.8401,0.7167,0.7166667,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,19,112.5402,113.0902,0.5501,0.55,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,20,113.7902,114.4072,0.6170,0.6166667,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,21,115.1070,115.7238,0.6169,0.6166667,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,22,116.4237,117.2071,0.7834,0.78333336,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,23,117.9072,119.5574,1.6502,1.6500001,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,24,120.2573,121.7742,1.5170,1.5166668,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,25,122.4740,124.6742,2.2001,2.2,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,26,125.3742,126.6574,1.2832,1.2833334,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,27,127.3577,128.3244,0.9667,0.9666667,(-275.0;0.0),(275.0;0.0),0.2671,0.2,0,0,1
first,28,129.0243,131.0744,2.0501,2.0500002,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,29,131.7746,132.7911,1.0166,1.0166668,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,30,133.4913,136.6752,3.1838,3.1833334,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,0,0
first,31,137.3746,137.9249,0.5503,0.55,(275.0;0.0),(-275.0;0.0),0.1921,0.0,1,1,1
first,32,138.6250,139.3084,0.6834,0.6833334,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,33,140.0082,140.6583,0.6501,0.65000004,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,34,141.3584,143.0418,1.6833,1.6833334,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,35,143.7419,144.3421,0.6001,0.6,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,36,145.0420,145.5752,0.5332,0.53333336,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,37,146.2754,146.9754,0.7000,0.70000005,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,38,147.6755,148.6755,1.0000,1.0,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,39,149.3756,149.9256,0.5500,0.55,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,40,150.6254,151.7423,1.1169,1.1166667,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,1,1
first,41,152.4425,153.1425,0.7000,0.70000005,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,1,1
first,42,153.8425,154.8759,1.0334,1.0333334,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,43,155.5760,156.6925,1.1165,1.1166667,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,1,1
first,44,157.3930,158.0596,0.6666,0.6666667,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,45,158.7592,159.5930,0.8337,0.8333334,(275.0;0.0),(-275.0;0.0),0.0082,0.0,1,1,1
first,46,160.2929,161.0764,0.7835,0.78333336,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,47,161.7762,163.1097,1.3335,1.3333334,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,0,1
first,48,163.8097,164.4931,0.6834,0.6833334,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,1,1
first,49,165.1931,165.7764,0.5833,0.5833334,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,50,166.4765,167.2933,0.8168,0.8166667,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,51,167.9933,168.6266,0.6333,0.6333334,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,52,169.3264,169.8767,0.5503,0.55,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,53,170.5767,171.2269,0.6501,0.65000004,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,54,171.9265,172.4936,0.5671,0.5666667,(275.0;0.0),(-275.0;0.0),0.0671,0.0,1,1,1
first,55,173.1936,173.8602,0.6666,0.6666667,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,56,174.5603,175.7605,1.2002,1.2,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,57,176.4604,177.0101,0.5497,0.55,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,58,177.7108,178.3606,0.6498,0.65000004,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,59,179.0606,179.6605,0.5999,0.6,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,60,180.3606,181.1607,0.8001,0.8000001,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,61,181.8607,182.5608,0.7001,0.70000005,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,62,183.2608,184.8776,1.6168,1.6166668,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,1,1
first,63,185.5776,186.3609,0.7833,0.78333336,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,64,187.0610,187.6445,0.5835,0.5833334,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,65,188.3444,188.9112,0.5667,0.5666667,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,66,189.6111,191.0109,1.3998,1.4000001,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,0,1
first,67,191.7113,192.2280,0.5167,0.5166667,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,68,192.9279,193.4613,0.5334,0.53333336,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,69,194.1616,194.8115,0.6499,0.65000004,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,0,1
first,70,195.5115,196.0945,0.5830,0.5833334,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,71,196.7949,197.2619,0.4670,0.4666667,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,72,197.9617,198.5451,0.5833,0.5833334,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,73,199.2450,199.8951,0.6501,0.65000004,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,1,0
first,74,200.5951,201.5952,1.0001,1.0,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,0,0
first,75,202.2952,202.9953,0.7002,0.70000005,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,76,203.6953,205.3954,1.7002,1.7,(-275.0;0.0),(275.0;0.0),0.0177,0.0167,0,1,0
first,77,206.0954,207.4124,1.3169,1.3166667,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,1,0
first,78,208.1121,209.2123,1.1003,1.1,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,79,209.9123,210.4624,0.5501,0.55,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,80,211.1622,211.7288,0.5666,0.5666667,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,81,212.4291,212.9457,0.5165,0.5166667,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,82,213.6458,214.8291,1.1833,1.1833334,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,0,0
first,83,215.5293,216.2628,0.7335,0.73333335,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,84,216.9627,217.5628,0.6000,0.6,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,1,0
first,85,218.2628,219.0132,0.7503,0.75000006,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,86,219.7129,220.2964,0.5835,0.5833334,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,87,220.9960,221.6628,0.6668,0.6666667,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,88,222.3629,222.8464,0.4834,0.48333335,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,89,223.5465,224.1465,0.6000,0.6,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,90,224.8465,225.4798,0.6333,0.6333334,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,91,226.1799,226.8299,0.6500,0.65000004,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,92,227.5300,228.5468,1.0168,1.0166668,(-275.0;0.0),(275.0;0.0),0.2235,0.2,0,0,1
first,93,229.2467,229.8966,0.6498,0.65000004,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,94,230.5968,231.1803,0.5835,0.5833334,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,95,231.8802,233.5470,1.6667,1.6666667,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,96,234.2470,234.7638,0.5167,0.5166667,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,97,235.4637,236.2638,0.8001,0.8000001,(-275.0;0.0),(275.0;0.0),0.0177,0.0167,0,0,1
first,98,236.9638,237.5471,0.5833,0.5833334,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,99,238.2472,238.7306,0.4833,0.48333335,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,100,239.4306,239.9808,0.5502,0.55,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,101,240.6807,241.9642,1.2835,1.2833334,(275.0;0.0),(-275.0;0.0),0.0529,0.05,1,1,1
first,102,242.6641,243.2644,0.6002,0.6,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,1,1
first,103,243.9642,244.4977,0.5335,0.53333336,(-275.0;0.0),(275.0;0.0),0.5171,0.45,0,0,1
first,104,245.1976,246.3978,1.2001,1.2,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,0,1
first,105,247.0978,247.6812,0.5834,0.5833334,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,106,248.3811,248.9479,0.5668,0.5666667,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,107,249.6479,250.2478,0.5999,0.6,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,108,250.9479,251.6647,0.7168,0.7166667,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,109,252.3647,253.2482,0.8835,0.8833334,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,110,253.9481,254.5315,0.5834,0.5833334,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,111,255.2313,255.9147,0.6834,0.6833334,(275.0;0.0),(-275.0;0.0),0.1921,0.0,1,1,1
first,112,256.6149,257.1150,0.5000,0.5,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,113,257.8150,258.3151,0.5001,0.5,(275.0;0.0),(-275.0;0.0),0.0759,0.0088,1,1,1
first,114,259.0151,259.4651,0.4500,0.45000002,(275.0;0.0),(-275.0;0.0),0.1921,0.0,1,1,1
first,115,260.1651,260.9319,0.7668,0.7666667,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,116,261.6317,262.5485,0.9168,0.9166667,(-275.0;0.0),(275.0;0.0),0.4582,0.45,0,1,0
first,117,263.2486,263.9987,0.7501,0.75000006,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,118,264.6987,266.2323,1.5336,1.5333334,(275.0;0.0),(-275.0;0.0),0.0838,0.0167,1,1,1
first,119,266.9322,267.5324,0.6001,0.6,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,0,1
first,120,268.2323,269.0657,0.8334,0.8333334,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,0,1
first,121,269.7657,271.2325,1.4668,1.4666667,(275.0;0.0),(-275.0;0.0),0.2082,0.2,1,1,1
first,122,271.9323,273.0992,1.1669,1.1666667,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,123,273.7992,274.3993,0.6001,0.6,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,124,275.0993,276.0828,0.9835,0.9833334,(275.0;0.0),(-275.0;0.0),0.0529,0.05,1,0,0
first,125,276.7828,277.5994,0.8167,0.8166667,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,126,278.2995,279.1327,0.8332,0.8333334,(275.0;0.0),(-275.0;0.0),0.2082,0.2,1,0,0
first,127,279.8330,280.4663,0.6333,0.6333334,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,128,281.1664,281.9831,0.8167,0.8166667,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,0,1
first,129,282.6830,283.3165,0.6336,0.6333334,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,130,284.0165,285.7332,1.7167,1.7166667,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,0,0
first,131,286.4333,287.0333,0.6000,0.6,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,132,287.7333,288.2669,0.5336,0.53333336,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,133,288.9668,289.4502,0.4834,0.48333335,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,134,290.1501,291.0336,0.8834,0.8833334,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,135,291.7336,292.2003,0.4667,0.4666667,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,136,292.9003,293.3670,0.4667,0.4666667,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,137,294.0670,294.9838,0.9167,0.9166667,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,138,295.6839,296.2842,0.6003,0.6,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,139,296.9839,297.5172,0.5333,0.53333336,(275.0;0.0),(-275.0;0.0),0.6,0.05,1,1,1
first,140,298.2174,299.0504,0.8330,0.8333334,(-275.0;0.0),(275.0;0.0),0.2235,0.2,0,0,1
first,141,299.7507,300.2340,0.4833,0.48333335,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,142,300.9342,301.5341,0.5999,0.6,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,143,302.2342,302.7176,0.4834,0.48333335,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,144,303.4175,304.1010,0.6835,0.6833334,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,0,0
first,145,304.8010,305.6343,0.8334,0.8333334,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,146,306.3344,307.0678,0.7334,0.73333335,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,147,307.7679,308.3179,0.5500,0.55,(275.0;0.0),(-275.0;0.0),0.0759,0.0088,1,1,1
first,148,309.0179,309.9179,0.9000,0.90000004,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,149,310.6180,311.1680,0.5501,0.55,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,150,311.8681,312.7181,0.8501,0.85,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,151,313.4181,314.9847,1.5666,1.5666667,(275.0;0.0),(-275.0;0.0),0.001,0.0,1,0,0
first,152,315.6849,316.3184,0.6334,0.6333334,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,1,0
first,153,317.0183,318.1184,1.1001,1.1,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,1,1
first,154,318.8185,319.6852,0.8667,0.86666673,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,0,1
first,155,320.3852,321.0354,0.6501,0.65000004,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,156,321.7353,322.3186,0.5833,0.5833334,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,157,323.0187,323.7022,0.6835,0.6833334,(-275.0;0.0),(275.0;0.0),0.2235,0.2,0,0,1
first,158,324.4021,325.0690,0.6669,0.6666667,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,159,325.7688,326.4357,0.6668,0.6666667,(275.0;0.0),(-275.0;0.0),0.0323,0.0088,1,1,1
first,160,327.1356,327.8190,0.6834,0.6833334,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,161,328.5189,329.5025,0.9835,0.9833334,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,162,330.2023,330.8359,0.6336,0.6333334,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,163,331.5358,332.1192,0.5834,0.5833334,(-275.0;0.0),(275.0;0.0),0.5171,0.45,0,0,1
first,164,332.8190,333.4693,0.6503,0.65000004,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,0,0
first,165,334.1693,334.7027,0.5334,0.53333336,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,166,335.4027,336.4194,1.0167,1.0166668,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,0,0
first,167,337.1195,337.6361,0.5167,0.5166667,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,168,338.3362,339.0196,0.6834,0.6833334,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,169,339.7196,340.2363,0.5167,0.5166667,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,170,340.9361,341.7532,0.8170,0.8166667,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,171,342.4531,343.0698,0.6167,0.6166667,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,172,343.7699,344.8033,1.0334,1.0333334,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,173,345.5034,346.1034,0.5999,0.6,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,174,346.8033,347.7531,0.9497,0.95000005,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,1,1
first,175,348.4534,349.0368,0.5834,0.5833334,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,0,1
first,176,349.7369,350.3035,0.5666,0.5666667,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,0,0
first,177,351.0036,351.5369,0.5333,0.53333336,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,178,352.2370,353.3370,1.1000,1.1,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,1,0
first,179,354.0370,354.5871,0.5501,0.55,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,180,355.2871,355.8371,0.5500,0.55,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,181,356.5373,357.2207,0.6834,0.6833334,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,182,357.9205,359.0374,1.1169,1.1166667,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,1,1
first,183,359.7375,360.5542,0.8167,0.8166667,(275.0;0.0),(-275.0;0.0),0.0082,0.0,1,1,1
first,184,361.2542,362.3374,1.0832,1.0833334,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,1,0
first,185,363.0376,363.6045,0.5669,0.5666667,(-275.0;0.0),(275.0;0.0),0.4582,0.45,0,1,0
first,186,364.3044,364.8045,0.5001,0.5,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,187,365.5044,366.0378,0.5334,0.53333336,(275.0;0.0),(-275.0;0.0),0.75,0.2,1,1,1
first,188,366.7378,367.3878,0.6500,0.65000004,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,1,1
first,189,368.0879,368.9213,0.8333,0.8333334,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,190,369.6213,370.4882,0.8669,0.86666673,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,1,0
first,191,371.1880,371.6882,0.5001,0.5,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,192,372.3881,372.9716,0.5834,0.5833334,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,193,373.6716,374.2384,0.5668,0.5666667,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,194,374.9383,375.4218,0.4835,0.48333335,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,195,376.1217,376.7217,0.6000,0.6,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,196,377.4218,377.9384,0.5167,0.5166667,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,197,378.6385,379.2888,0.6503,0.65000004,(275.0;0.0),(-275.0;0.0),0.2082,0.2,1,1,1
first,198,379.9883,380.5052,0.5170,0.5166667,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,199,381.2053,382.0220,0.8167,0.8166667,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,200,382.7221,383.8556,1.1334,1.1333334,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,0,0
first,201,384.5555,385.0723,0.5168,0.5166667,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,202,385.7723,386.8389,1.0666,1.0666667,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,203,387.5390,388.2557,0.7167,0.7166667,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,204,388.9558,389.6891,0.7333,0.73333335,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,205,390.3892,390.9390,0.5498,0.55,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,206,391.6392,393.4893,1.8501,1.8500001,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,1,0
first,207,394.1894,394.7394,0.5500,0.55,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,208,395.4392,396.5561,1.1169,1.1166667,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,209,397.2563,398.0227,0.7664,0.7666667,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,210,398.7230,399.7561,1.0331,1.0333334,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,1,0
first,211,400.4564,410.0739,9.6175,9.616667,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,1,0
first,212,410.7737,411.2570,0.4833,0.48333335,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,213,411.9570,412.6070,0.6500,0.65000004,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,1,0
first,214,413.3071,414.0405,0.7333,0.73333335,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,215,414.7405,416.2907,1.5502,1.5500001,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,216,416.9906,418.3742,1.3836,1.3833334,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,0,1
first,217,419.0741,419.8075,0.7334,0.73333335,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,218,420.5075,420.9908,0.4833,0.48333335,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,219,421.6909,422.3910,0.7001,0.70000005,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,0,1
first,220,423.0910,423.6575,0.5665,0.5666667,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,1,1
first,221,424.3575,424.8242,0.4667,0.4666667,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,222,425.5244,426.7912,1.2668,1.2666668,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,1,0
first,223,427.4912,427.9079,0.4167,0.4166667,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,224,428.6078,429.1080,0.5002,0.5,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,225,429.8080,430.3912,0.5832,0.5833334,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,226,431.0915,431.9246,0.8332,0.8333334,(275.0;0.0),(-275.0;0.0),0.0529,0.05,1,0,0
first,227,432.6250,433.2917,0.6667,0.6666667,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,228,433.9916,434.4582,0.4666,0.4666667,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,229,435.1583,435.6751,0.5167,0.5166667,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,230,436.3751,437.2418,0.8667,0.86666673,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,0,1
first,231,437.9418,438.5752,0.6334,0.6333334,(275.0;0.0),(-275.0;0.0),0.0529,0.05,1,1,1
first,232,439.2752,439.8086,0.5334,0.53333336,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,233,440.5086,440.9921,0.4835,0.48333335,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,234,441.6921,442.7588,1.0667,1.0666667,(-275.0;0.0),(275.0;0.0),0.2235,0.2,0,1,0
first,235,443.4588,444.1255,0.6667,0.6666667,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,236,444.8255,446.0253,1.1998,1.2,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,1,1
