sceneName,sceneVersion,sceneStart,sceneEnd,sceneDuration,sceneTeoricDuration,stim0_position_xy,stim1_position_xy,stim0_contrastValue,stim1_contrastValue,correctValue,response,isCorrect
first,402,860.8322,861.8489,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,403,862.5489,864.3491,1.8002,1.8000001,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,1,1
first,404,865.0491,866.2993,1.2502,1.2500001,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,1,1
first,405,866.9992,867.9659,0.9667,0.9666667,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,406,868.6659,870.4661,1.8001,1.8000001,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,407,871.1661,872.3496,1.1835,1.1833334,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,408,873.0496,874.0329,0.9834,0.9833334,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,409,874.7330,878.3832,3.6502,3.65,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,410,879.0832,880.1164,1.0332,1.0333334,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,411,880.8166,881.7667,0.9501,0.95000005,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,412,882.4667,883.4501,0.9834,0.9833334,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,413,884.1502,885.0668,0.9166,0.9166667,(275.0;0.0),(-275.0;0.0),0.0671,0.0,1,1,1
first,414,885.7671,886.9002,1.1331,1.1333334,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,0,1
first,415,887.6003,888.6672,1.0670,1.0666667,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,416,889.3671,890.4002,1.0331,1.0333334,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,417,891.1005,892.1006,1.0001,1.0,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,418,892.8006,893.8839,1.0833,1.0833334,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,419,894.5841,896.6842,2.1001,2.1000001,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,1,1
first,420,897.3842,898.4009,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,421,899.1010,900.3677,1.2667,1.2666668,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,0,1
first,422,901.0678,902.2512,1.1834,1.1833334,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,423,902.9512,903.9513,1.0001,1.0,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,424,904.6513,907.6849,3.0335,3.0333335,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,1,1
first,425,908.3849,911.0352,2.6503,2.65,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,426,911.7350,915.4019,3.6669,3.6666667,(275.0;0.0),(-275.0;0.0),0.0323,0.0088,1,1,1
first,427,916.1020,917.5852,1.4833,1.4833335,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,428,918.2854,919.5688,1.2834,1.2833334,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,429,920.2691,922.1856,1.9165,1.9166667,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,430,922.8857,923.7691,0.8835,0.8833334,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,431,924.4691,926.3357,1.8666,1.8666668,(-275.0;0.0),(275.0;0.0),0.4582,0.45,0,1,0
first,432,927.0359,928.2193,1.1834,1.1833334,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,0,1
first,433,928.9193,930.1861,1.2668,1.2666668,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,434,930.8861,931.9364,1.0503,1.0500001,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,435,932.6362,933.4863,0.8501,0.85,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,436,934.1863,934.9695,0.7832,0.78333336,(275.0;0.0),(-275.0;0.0),0.75,0.2,1,1,1
first,437,935.6697,936.5198,0.8501,0.85,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,438,937.2197,939.0866,1.8669,1.8666668,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,439,939.7866,940.8534,1.0668,1.0666667,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,0,1
first,440,941.5534,944.4871,2.9337,2.9333334,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,1,1
first,441,945.1872,947.1886,2.0014,2.0,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,1,0
first,442,947.8871,949.2536,1.3665,1.3666668,(275.0;0.0),(-275.0;0.0),0.0323,0.0088,1,1,1
first,443,949.9538,951.0373,1.0835,1.0833334,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,444,951.7372,952.5875,0.8503,0.85,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,0,1
first,445,953.2875,954.4541,1.1667,1.1666667,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,0,1
first,446,955.1542,956.4211,1.2669,1.2666668,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,1,0
first,447,957.1209,958.5043,1.3834,1.3833334,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,448,959.2044,960.2379,1.0335,1.0333334,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,449,960.9381,962.6213,1.6832,1.6833334,(-275.0;0.0),(275.0;0.0),0.5171,0.45,0,1,0
first,450,963.3213,965.9715,2.6502,2.65,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,451,966.6715,967.9214,1.2500,1.2500001,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,0,1
first,452,968.6216,970.5717,1.9502,1.95,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,453,971.2717,975.3553,4.0836,4.0833335,(275.0;0.0),(-275.0;0.0),0.0082,0.0,1,1,1
first,454,976.0553,977.2054,1.1500,1.1500001,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,455,977.9054,978.9722,1.0668,1.0666667,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,456,979.6722,980.7720,1.0998,1.1,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,457,981.4723,982.5559,1.0836,1.0833334,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,458,983.2557,984.5725,1.3168,1.3166667,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,1,0
first,459,985.2726,986.5226,1.2500,1.2500001,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,0,1
first,460,987.2226,988.2060,0.9834,0.9833334,(275.0;0.0),(-275.0;0.0),0.6,0.05,1,1,1
first,461,988.9060,990.0896,1.1836,1.1833334,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,0,1
first,462,990.7893,991.8059,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,463,992.5061,994.3398,1.8337,1.8333334,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,0,0
first,464,995.0398,996.0899,1.0501,1.0500001,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,465,996.7898,998.0064,1.2166,1.2166667,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,0,1
first,466,998.7066,999.9401,1.2334,1.2333333,(275.0;0.0),(-275.0;0.0),0.0082,0.0,1,0,0
first,467,1000.6396,1001.7068,1.0671,1.0666667,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,468,1002.4068,1003.4737,1.0669,1.0666667,(275.0;0.0),(-275.0;0.0),0.1921,0.0,1,1,1
first,469,1004.1736,1005.2735,1.0999,1.1,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,470,1005.9737,1007.2071,1.2334,1.2333333,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,1,1
first,471,1007.9071,1008.8404,0.9333,0.9333334,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,472,1009.5405,1010.4572,0.9166,0.9166667,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,473,1011.1574,1012.0904,0.9330,0.9333334,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,474,1012.7907,1013.7407,0.9499,0.95000005,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,475,1014.4408,1015.4241,0.9833,0.9833334,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,476,1016.1242,1017.0576,0.9334,0.9333334,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,477,1017.7577,1018.9577,1.2000,1.2,(275.0;0.0),(-275.0;0.0),0.0082,0.0,1,1,1
first,478,1019.6578,1021.5079,1.8501,1.8500001,(-275.0;0.0),(275.0;0.0),0.0177,0.0167,0,0,1
first,479,1022.2080,1023.2248,1.0168,1.0166668,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,480,1023.9247,1024.9415,1.0168,1.0166668,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,0,0
first,481,1025.6413,1026.9250,1.2836,1.2833334,(275.0;0.0),(-275.0;0.0),0.0082,0.0,1,0,0
first,482,1027.6249,1028.7250,1.1001,1.1,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,483,1029.4250,1030.5751,1.1501,1.1500001,(275.0;0.0),(-275.0;0.0),0.0838,0.0167,1,1,1
first,484,1031.2751,1032.3419,1.0668,1.0666667,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,485,1033.0417,1034.1087,1.0670,1.0666667,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,486,1034.8086,1035.7922,0.9835,0.9833334,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,487,1036.4921,1037.4921,1.0001,1.0,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,488,1038.1922,1038.9924,0.8002,0.8000001,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,489,1039.6922,1040.8422,1.1499,1.1500001,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,0,1
first,490,1041.5423,1042.5922,1.0499,1.0500001,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,491,1043.2925,1044.3092,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,0,1
first,492,1045.0092,1046.0257,1.0165,1.0166668,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,493,1046.7262,1047.6260,0.8998,0.90000004,(-275.0;0.0),(275.0;0.0),0.0177,0.0167,0,0,1
first,494,1048.3261,1049.3427,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,495,1050.0428,1051.8430,1.8001,1.8000001,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,1,1
first,496,1052.5430,1053.4431,0.9001,0.90000004,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,497,1054.1430,1055.0266,0.8836,0.8833334,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,498,1055.7265,1056.5767,0.8501,0.85,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,499,1057.2766,1058.8767,1.6001,1.6000001,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,500,1059.5766,1060.6102,1.0336,1.0333334,(-275.0;0.0),(275.0;0.0),0.2671,0.2,0,0,1
first,501,1061.3102,1062.4270,1.1169,1.1166667,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,1,1
first,502,1063.1269,1063.9435,0.8166,0.8166667,(275.0;0.0),(-275.0;0.0),0.75,0.2,1,1,1
first,503,1064.6436,1065.3936,0.7500,0.75000006,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,1,1
first,504,1066.0937,1066.9938,0.9001,0.90000004,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,505,1067.6938,1069.0439,1.3501,1.35,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,506,1069.7439,1070.6776,0.9337,0.9333334,(275.0;0.0),(-275.0;0.0),0.0759,0.0088,1,1,1
first,507,1071.3772,1072.2939,0.9167,0.9166667,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,1,1
